V1,climate_change_affects,samp,samp2,bootstrap
41230,Yes,"","",""
41231,Yes,"","",""
41232,Yes,"","",""
41233,Yes,"","",""
41234,Yes,"","",""
41235,Yes,"","",""
41236,Yes,"","",""
41237,Yes,"","",""
41238,Yes,"","",""
41239,Yes,"","",""
41240,Yes,"","",""
41241,Yes,"","",""
41242,Yes,"","",""
41243,Yes,"","",""
41244,Yes,"","",""
41245,Yes,"","",""
41246,Yes,"","",""
41247,Yes,"","",""
41248,Yes,"","",""
41249,Yes,"","",""
41250,Yes,"","",""
41251,Yes,"","",""
41252,Yes,"","",""
41253,Yes,"","",""
41254,Yes,"","",""
41255,Yes,"","",""
41256,Yes,"","",""
41257,Yes,"","",""
41258,Yes,"","",""
41259,Yes,"","",""
41260,Yes,"","",""
41261,Yes,"","",""
41262,Yes,"","",""
41263,Yes,"","",""
41264,Yes,"","",""
41265,Yes,"","",""
41266,Yes,"","",""
41267,Yes,"","",""
41268,Yes,"","",""
41269,Yes,"","",""
41270,Yes,"","",""
41271,Yes,"","",""
41272,Yes,"","",""
41273,Yes,"","",""
41274,Yes,"","",""
41275,Yes,"","",""
41276,Yes,"","",""
41277,Yes,"","",""
41278,Yes,"","",""
41279,Yes,"","",""
41280,Yes,"","",""
41281,Yes,"","",""
41282,Yes,"","",""
41283,Yes,"","",""
41284,Yes,"","",""
41285,Yes,"","",""
41286,Yes,"","",""
41287,Yes,"","",""
41288,Yes,"","",""
41289,Yes,"","",""
41290,Yes,"","",""
41291,Yes,"","",""
41292,Yes,"","",""
41293,Yes,"","",""
41294,Yes,"","",""
41295,Yes,"","",""
41296,Yes,"","",""
41297,Yes,"","",""
41298,Yes,"","",""
41299,Yes,"","",""
41300,Yes,"","",""
41301,Yes,"","",""
41302,Yes,"","",""
41303,Yes,"","",""
41304,Yes,"","",""
41305,Yes,"","",""
41306,Yes,"","",""
41307,Yes,"","",""
41308,Yes,"","",""
41309,Yes,"","",""
41310,Yes,"","",""
41311,Yes,"","",""
41312,Yes,"","",""
41313,Yes,"","",""
41314,Yes,"","",""
41315,Yes,"","",""
41316,Yes,"","",""
41317,Yes,"","",""
41318,Yes,"","",""
41319,Yes,"","",""
41320,Yes,"","",""
41321,Yes,"","",""
41322,Yes,"","",""
41323,Yes,"","",""
41324,Yes,"","",""
41325,Yes,"","",""
41326,Yes,"","",""
41327,Yes,"","",""
41328,Yes,"","",""
41329,Yes,"","",""
41330,Yes,"","",""
41331,Yes,"","",""
41332,Yes,"","",""
41333,Yes,"","",""
41334,Yes,"","",""
41335,Yes,"","",""
41336,Yes,"","",""
41337,Yes,"","",""
41338,Yes,"","",""
41339,Yes,"","",""
41340,Yes,"","",""
41341,Yes,"","",""
41342,Yes,"","",""
41343,Yes,"","",""
41344,Yes,"","",""
41345,Yes,"","",""
41346,Yes,"","",""
41347,Yes,"","",""
41348,Yes,"","",""
41349,Yes,"","",""
41350,Yes,"","",""
41351,Yes,"","",""
41352,Yes,"","",""
41353,Yes,"","",""
41354,Yes,"","",""
41355,Yes,"","",""
41356,Yes,"","",""
41357,Yes,"","",""
41358,Yes,"","",""
41359,Yes,"","",""
41360,Yes,"","",""
41361,Yes,"","",""
41362,Yes,"","",""
41363,Yes,"","",""
41364,Yes,"","",""
41365,Yes,"","",""
41366,Yes,"","",""
41367,Yes,"","",""
41368,Yes,"","",""
41369,Yes,"","",""
41370,Yes,"","",""
41371,Yes,"","",""
41372,Yes,"","",""
41373,Yes,"","",""
41374,Yes,"","",""
41375,Yes,"","",""
41376,Yes,"","",""
41377,Yes,"","",""
41378,Yes,"","",""
41379,Yes,"","",""
41380,Yes,"","",""
41381,Yes,"","",""
41382,Yes,"","",""
41383,Yes,"","",""
41384,Yes,"","",""
41385,Yes,"","",""
41386,Yes,"","",""
41387,Yes,"","",""
41388,Yes,"","",""
41389,Yes,"","",""
41390,Yes,"","",""
41391,Yes,"","",""
41392,Yes,"","",""
41393,Yes,"","",""
41394,Yes,"","",""
41395,Yes,"","",""
41396,Yes,"","",""
41397,Yes,"","",""
41398,Yes,"","",""
41399,Yes,"","",""
41400,Yes,"","",""
41401,Yes,"","",""
41402,Yes,"","",""
41403,Yes,"","",""
41404,Yes,"","",""
41405,Yes,"","",""
41406,Yes,"","",""
41407,Yes,"","",""
41408,Yes,"","",""
41409,Yes,"","",""
41410,Yes,"","",""
41411,Yes,"","",""
41412,Yes,"","",""
41413,Yes,"","",""
41414,Yes,"","",""
41415,Yes,"","",""
41416,Yes,"","",""
41417,Yes,"","",""
41418,Yes,"","",""
41419,Yes,"","",""
41420,Yes,"","",""
41421,Yes,"","",""
41422,Yes,"","",""
41423,Yes,"","",""
41424,Yes,"","",""
41425,Yes,"","",""
41426,Yes,"","",""
41427,Yes,"","",""
41428,Yes,"","",""
41429,Yes,"","",""
41430,Yes,"","",""
41431,Yes,"","",""
41432,Yes,"","",""
41433,Yes,"","",""
41434,Yes,"","",""
41435,Yes,"","",""
41436,Yes,"","",""
41437,Yes,"","",""
41438,Yes,"","",""
41439,Yes,"","",""
41440,Yes,"","",""
41441,Yes,"","",""
41442,Yes,"","",""
41443,Yes,"","",""
41444,Yes,"","",""
41445,Yes,"","",""
41446,Yes,"","",""
41447,Yes,"","",""
41448,Yes,"","",""
41449,Yes,"","",""
41450,Yes,"","",""
41451,Yes,"","",""
41452,Yes,"","",""
41453,Yes,"","",""
41454,Yes,"","",""
41455,Yes,"","",""
41456,Yes,"","",""
41457,Yes,"","",""
41458,Yes,"","",""
41459,Yes,"","",""
41460,Yes,"","",""
41461,Yes,"","",""
41462,Yes,"","",""
41463,Yes,"","",""
41464,Yes,"","",""
41465,Yes,"","",""
41466,Yes,"","",""
41467,Yes,"","",""
41468,Yes,"","",""
41469,Yes,"","",""
41470,Yes,"","",""
41471,Yes,"","",""
41472,Yes,"","",""
41473,Yes,"","",""
41474,Yes,"","",""
41475,Yes,"","",""
41476,Yes,"","",""
41477,Yes,"","",""
41478,Yes,"","",""
41479,Yes,"","",""
41480,Yes,"","",""
41481,Yes,"","",""
41482,Yes,"","",""
41483,Yes,"","",""
41484,Yes,"","",""
41485,Yes,"","",""
41486,Yes,"","",""
41487,Yes,"","",""
41488,Yes,"","",""
41489,Yes,"","",""
41490,Yes,"","",""
41491,Yes,"","",""
41492,Yes,"","",""
41493,Yes,"","",""
41494,Yes,"","",""
41495,Yes,"","",""
41496,Yes,"","",""
41497,Yes,"","",""
41498,Yes,"","",""
41499,Yes,"","",""
41500,Yes,"","",""
41501,Yes,"","",""
41502,Yes,"","",""
41503,Yes,"","",""
41504,Yes,"","",""
41505,Yes,"","",""
41506,Yes,"","",""
41507,Yes,"","",""
41508,Yes,"","",""
41509,Yes,"","",""
41510,Yes,"","",""
41511,Yes,"","",""
41512,Yes,"","",""
41513,Yes,"","",""
41514,Yes,"","",""
41515,Yes,"","",""
41516,Yes,"","",""
41517,Yes,"","",""
41518,Yes,"","",""
41519,Yes,"","",""
41520,Yes,"","",""
41521,Yes,"","",""
41522,Yes,"","",""
41523,Yes,"","",""
41524,Yes,"","",""
41525,Yes,"","",""
41526,Yes,"","",""
41527,Yes,"","",""
41528,Yes,"","",""
41529,Yes,"","",""
41530,Yes,"","",""
41531,Yes,"","",""
41532,Yes,"","",""
41533,Yes,"","",""
41534,Yes,"","",""
41535,Yes,"","",""
41536,Yes,"","",""
41537,Yes,"","",""
41538,Yes,"","",""
41539,Yes,"","",""
41540,Yes,"","",""
41541,Yes,"","",""
41542,Yes,"","",""
41543,Yes,"","",""
41544,Yes,"","",""
41545,Yes,"","",""
41546,Yes,"","",""
41547,Yes,"","",""
41548,Yes,"","",""
41549,Yes,"","",""
41550,Yes,"","",""
41551,Yes,"","",""
41552,Yes,"","",""
41553,Yes,"","",""
41554,Yes,"","",""
41555,Yes,"","",""
41556,Yes,"","",""
41557,Yes,"","",""
41558,Yes,"","",""
41559,Yes,"","",""
41560,Yes,"","",""
41561,Yes,"","",""
41562,Yes,"","",""
41563,Yes,"","",""
41564,Yes,"","",""
41565,Yes,"","",""
41566,Yes,"","",""
41567,Yes,"","",""
41568,Yes,"","",""
41569,Yes,"","",""
41570,Yes,"","",""
41571,Yes,"","",""
41572,Yes,"","",""
41573,Yes,"","",""
41574,Yes,"","",""
41575,Yes,"","",""
41576,Yes,"","",""
41577,Yes,"","",""
41578,Yes,"","",""
41579,Yes,"","",""
41580,Yes,"","",""
41581,Yes,"","",""
41582,Yes,"","",""
41583,Yes,"","",""
41584,Yes,"","",""
41585,Yes,"","",""
41586,Yes,"","",""
41587,Yes,"","",""
41588,Yes,"","",""
41589,Yes,"","",""
41590,Yes,"","",""
41591,Yes,"","",""
41592,Yes,"","",""
41593,Yes,"","",""
41594,Yes,"","",""
41595,Yes,"","",""
41596,Yes,"","",""
41597,Yes,"","",""
41598,Yes,"","",""
41599,Yes,"","",""
41600,Yes,"","",""
41601,Yes,"","",""
41602,Yes,"","",""
41603,Yes,"","",""
41604,Yes,"","",""
41605,Yes,"","",""
41606,Yes,"","",""
41607,Yes,"","",""
41608,Yes,"","",""
41609,Yes,"","",""
41610,Yes,"","",""
41611,Yes,"","",""
41612,Yes,"","",""
41613,Yes,"","",""
41614,Yes,"","",""
41615,Yes,"","",""
41616,Yes,"","",""
41617,Yes,"","",""
41618,Yes,"","",""
41619,Yes,"","",""
41620,Yes,"","",""
41621,Yes,"","",""
41622,Yes,"","",""
41623,Yes,"","",""
41624,Yes,"","",""
41625,Yes,"","",""
41626,Yes,"","",""
41627,Yes,"","",""
41628,Yes,"","",""
41629,Yes,"","",""
41630,Yes,"","",""
41631,Yes,"","",""
41632,Yes,"","",""
41633,Yes,"","",""
41634,Yes,"","",""
41635,Yes,"","",""
41636,Yes,"","",""
41637,Yes,"","",""
41638,Yes,"","",""
41639,Yes,"","",""
41640,Yes,"","",""
41641,Yes,"","",""
41642,Yes,"","",""
41643,Yes,"","",""
41644,Yes,"","",""
41645,Yes,"","",""
41646,Yes,"","",""
41647,Yes,"","",""
41648,Yes,"","",""
41649,Yes,"","",""
41650,Yes,"","",""
41651,Yes,"","",""
41652,Yes,"","",""
41653,Yes,"","",""
41654,Yes,"","",""
41655,Yes,"","",""
41656,Yes,"","",""
41657,Yes,"","",""
41658,Yes,"","",""
41659,Yes,"","",""
41660,Yes,"","",""
41661,Yes,"","",""
41662,Yes,"","",""
41663,Yes,"","",""
41664,Yes,"","",""
41665,Yes,"","",""
41666,Yes,"","",""
41667,Yes,"","",""
41668,Yes,"","",""
41669,Yes,"","",""
41670,Yes,"","",""
41671,Yes,"","",""
41672,Yes,"","",""
41673,Yes,"","",""
41674,Yes,"","",""
41675,Yes,"","",""
41676,Yes,"","",""
41677,Yes,"","",""
41678,Yes,"","",""
41679,Yes,"","",""
41680,Yes,"","",""
41681,Yes,"","",""
41682,Yes,"","",""
41683,Yes,"","",""
41684,Yes,"","",""
41685,Yes,"","",""
41686,Yes,"","",""
41687,Yes,"","",""
41688,Yes,"","",""
41689,Yes,"","",""
41690,Yes,"","",""
41691,Yes,"","",""
41692,Yes,"","",""
41693,Yes,"","",""
41694,Yes,"","",""
41695,Yes,"","",""
41696,Yes,"","",""
41697,Yes,"","",""
41698,Yes,"","",""
41699,Yes,"","",""
41700,Yes,"","",""
41701,Yes,"","",""
41702,Yes,"","",""
41703,Yes,"","",""
41704,Yes,"","",""
41705,Yes,"","",""
41706,Yes,"","",""
41707,Yes,"","",""
41708,Yes,"","",""
41709,Yes,"","",""
41710,Yes,"","",""
41711,Yes,"","",""
41712,Yes,"","",""
41713,Yes,"","",""
41714,Yes,"","",""
41715,Yes,"","",""
41716,Yes,"","",""
41717,Yes,"","",""
41718,Yes,"","",""
41719,Yes,"","",""
41720,Yes,"","",""
41721,Yes,"","",""
41722,Yes,"","",""
41723,Yes,"","",""
41724,Yes,"","",""
41725,Yes,"","",""
41726,Yes,"","",""
41727,Yes,"","",""
41728,Yes,"","",""
41729,Yes,"","",""
41730,Yes,"","",""
41731,Yes,"","",""
41732,Yes,"","",""
41733,Yes,"","",""
41734,Yes,"","",""
41735,Yes,"","",""
41736,Yes,"","",""
41737,Yes,"","",""
41738,Yes,"","",""
41739,Yes,"","",""
41740,Yes,"","",""
41741,Yes,"","",""
41742,Yes,"","",""
41743,Yes,"","",""
41744,Yes,"","",""
41745,Yes,"","",""
41746,Yes,"","",""
41747,Yes,"","",""
41748,Yes,"","",""
41749,Yes,"","",""
41750,Yes,"","",""
41751,Yes,"","",""
41752,Yes,"","",""
41753,Yes,"","",""
41754,Yes,"","",""
41755,Yes,"","",""
41756,Yes,"","",""
41757,Yes,"","",""
41758,Yes,"","",""
41759,Yes,"","",""
41760,Yes,"","",""
41761,Yes,"","",""
41762,Yes,"","",""
41763,Yes,"","",""
41764,Yes,"","",""
41765,Yes,"","",""
41766,Yes,"","",""
41767,Yes,"","",""
41768,Yes,"","",""
41769,Yes,"","",""
41770,Yes,"","",""
41771,Yes,"","",""
41772,Yes,"","",""
41773,Yes,"","",""
41774,Yes,"","",""
41775,Yes,"","",""
41776,Yes,"","",""
41777,Yes,"","",""
41778,Yes,"","",""
41779,Yes,"","",""
41780,Yes,"","",""
41781,Yes,"","",""
41782,Yes,"","",""
41783,Yes,"","",""
41784,Yes,"","",""
41785,Yes,"","",""
41786,Yes,"","",""
41787,Yes,"","",""
41788,Yes,"","",""
41789,Yes,"","",""
41790,Yes,"","",""
41791,Yes,"","",""
41792,Yes,"","",""
41793,Yes,"","",""
41794,Yes,"","",""
41795,Yes,"","",""
41796,Yes,"","",""
41797,Yes,"","",""
41798,Yes,"","",""
41799,Yes,"","",""
41800,Yes,"","",""
41801,Yes,"","",""
41802,Yes,"","",""
41803,Yes,"","",""
41804,Yes,"","",""
41805,Yes,"","",""
41806,Yes,"","",""
41807,Yes,"","",""
41808,Yes,"","",""
41809,Yes,"","",""
41810,Yes,"","",""
41811,Yes,"","",""
41812,Yes,"","",""
41813,Yes,"","",""
41814,Yes,"","",""
41815,Yes,"","",""
41816,Yes,"","",""
41817,Yes,"","",""
41818,Yes,"","",""
41819,Yes,"","",""
41820,Yes,"","",""
41821,Yes,"","",""
41822,Yes,"","",""
41823,Yes,"","",""
41824,Yes,"","",""
41825,Yes,"","",""
41826,Yes,"","",""
41827,Yes,"","",""
41828,Yes,"","",""
41829,Yes,"","",""
41830,Yes,"","",""
41831,Yes,"","",""
41832,Yes,"","",""
41833,Yes,"","",""
41834,Yes,"","",""
41835,Yes,"","",""
41836,Yes,"","",""
41837,Yes,"","",""
41838,Yes,"","",""
41839,Yes,"","",""
41840,Yes,"","",""
41841,Yes,"","",""
41842,Yes,"","",""
41843,Yes,"","",""
41844,Yes,"","",""
41845,Yes,"","",""
41846,Yes,"","",""
41847,Yes,"","",""
41848,Yes,"","",""
41849,Yes,"","",""
41850,Yes,"","",""
41851,Yes,"","",""
41852,Yes,"","",""
41853,Yes,"","",""
41854,Yes,"","",""
41855,Yes,"","",""
41856,Yes,"","",""
41857,Yes,"","",""
41858,Yes,"","",""
41859,Yes,"","",""
41860,Yes,"","",""
41861,Yes,"","",""
41862,Yes,"","",""
41863,Yes,"","",""
41864,Yes,"","",""
41865,Yes,"","",""
41866,Yes,"","",""
41867,Yes,"","",""
41868,Yes,"","",""
41869,Yes,"","",""
41870,Yes,"","",""
41871,Yes,"","",""
41872,Yes,"","",""
41873,Yes,"","",""
41874,Yes,"","",""
41875,Yes,"","",""
41876,Yes,"","",""
41877,Yes,"","",""
41878,Yes,"","",""
41879,Yes,"","",""
41880,Yes,"","",""
41881,Yes,"","",""
41882,Yes,"","",""
41883,Yes,"","",""
41884,Yes,"","",""
41885,Yes,"","",""
41886,Yes,"","",""
41887,Yes,"","",""
41888,Yes,"","",""
41889,Yes,"","",""
41890,Yes,"","",""
41891,Yes,"","",""
41892,Yes,"","",""
41893,Yes,"","",""
41894,Yes,"","",""
41895,Yes,"","",""
41896,Yes,"","",""
41897,Yes,"","",""
41898,Yes,"","",""
41899,Yes,"","",""
41900,Yes,"","",""
41901,Yes,"","",""
41902,Yes,"","",""
41903,Yes,"","",""
41904,Yes,"","",""
41905,Yes,"","",""
41906,Yes,"","",""
41907,Yes,"","",""
41908,Yes,"","",""
41909,Yes,"","",""
41910,Yes,"","",""
41911,Yes,"","",""
41912,Yes,"","",""
41913,Yes,"","",""
41914,Yes,"","",""
41915,Yes,"","",""
41916,Yes,"","",""
41917,Yes,"","",""
41918,Yes,"","",""
41919,Yes,"","",""
41920,Yes,"","",""
41921,Yes,"","",""
41922,Yes,"","",""
41923,Yes,"","",""
41924,Yes,"","",""
41925,Yes,"","",""
41926,Yes,"","",""
41927,Yes,"","",""
41928,Yes,"","",""
41929,Yes,"","",""
41930,Yes,"","",""
41931,Yes,"","",""
41932,Yes,"","",""
41933,Yes,"","",""
41934,Yes,"","",""
41935,Yes,"","",""
41936,Yes,"","",""
41937,Yes,"","",""
41938,Yes,"","",""
41939,Yes,"","",""
41940,Yes,"","",""
41941,Yes,"","",""
41942,Yes,"","",""
41943,Yes,"","",""
41944,Yes,"","",""
41945,Yes,"","",""
41946,Yes,"","",""
41947,Yes,"","",""
41948,Yes,"","",""
41949,Yes,"","",""
41950,Yes,"","",""
41951,Yes,"","",""
41952,Yes,"","",""
41953,Yes,"","",""
41954,Yes,"","",""
41955,Yes,"","",""
41956,Yes,"","",""
41957,Yes,"","",""
41958,Yes,"","",""
41959,Yes,"","",""
41960,Yes,"","",""
41961,Yes,"","",""
41962,Yes,"","",""
41963,Yes,"","",""
41964,Yes,"","",""
41965,Yes,"","",""
41966,Yes,"","",""
41967,Yes,"","",""
41968,Yes,"","",""
41969,Yes,"","",""
41970,Yes,"","",""
41971,Yes,"","",""
41972,Yes,"","",""
41973,Yes,"","",""
41974,Yes,"","",""
41975,Yes,"","",""
41976,Yes,"","",""
41977,Yes,"","",""
41978,Yes,"","",""
41979,Yes,"","",""
41980,Yes,"","",""
41981,Yes,"","",""
41982,Yes,"","",""
41983,Yes,"","",""
41984,Yes,"","",""
41985,Yes,"","",""
41986,Yes,"","",""
41987,Yes,"","",""
41988,Yes,"","",""
41989,Yes,"","",""
41990,Yes,"","",""
41991,Yes,"","",""
41992,Yes,"","",""
41993,Yes,"","",""
41994,Yes,"","",""
41995,Yes,"","",""
41996,Yes,"","",""
41997,Yes,"","",""
41998,Yes,"","",""
41999,Yes,"","",""
42000,Yes,"","",""
42001,Yes,"","",""
42002,Yes,"","",""
42003,Yes,"","",""
42004,Yes,"","",""
42005,Yes,"","",""
42006,Yes,"","",""
42007,Yes,"","",""
42008,Yes,"","",""
42009,Yes,"","",""
42010,Yes,"","",""
42011,Yes,"","",""
42012,Yes,"","",""
42013,Yes,"","",""
42014,Yes,"","",""
42015,Yes,"","",""
42016,Yes,"","",""
42017,Yes,"","",""
42018,Yes,"","",""
42019,Yes,"","",""
42020,Yes,"","",""
42021,Yes,"","",""
42022,Yes,"","",""
42023,Yes,"","",""
42024,Yes,"","",""
42025,Yes,"","",""
42026,Yes,"","",""
42027,Yes,"","",""
42028,Yes,"","",""
42029,Yes,"","",""
42030,Yes,"","",""
42031,Yes,"","",""
42032,Yes,"","",""
42033,Yes,"","",""
42034,Yes,"","",""
42035,Yes,"","",""
42036,Yes,"","",""
42037,Yes,"","",""
42038,Yes,"","",""
42039,Yes,"","",""
42040,Yes,"","",""
42041,Yes,"","",""
42042,Yes,"","",""
42043,Yes,"","",""
42044,Yes,"","",""
42045,Yes,"","",""
42046,Yes,"","",""
42047,Yes,"","",""
42048,Yes,"","",""
42049,Yes,"","",""
42050,Yes,"","",""
42051,Yes,"","",""
42052,Yes,"","",""
42053,Yes,"","",""
42054,Yes,"","",""
42055,Yes,"","",""
42056,Yes,"","",""
42057,Yes,"","",""
42058,Yes,"","",""
42059,Yes,"","",""
42060,Yes,"","",""
42061,Yes,"","",""
42062,Yes,"","",""
42063,Yes,"","",""
42064,Yes,"","",""
42065,Yes,"","",""
42066,Yes,"","",""
42067,Yes,"","",""
42068,Yes,"","",""
42069,Yes,"","",""
42070,Yes,"","",""
42071,Yes,"","",""
42072,Yes,"","",""
42073,Yes,"","",""
42074,Yes,"","",""
42075,Yes,"","",""
42076,Yes,"","",""
42077,Yes,"","",""
42078,Yes,"","",""
42079,Yes,"","",""
42080,Yes,"","",""
42081,Yes,"","",""
42082,Yes,"","",""
42083,Yes,"","",""
42084,Yes,"","",""
42085,Yes,"","",""
42086,Yes,"","",""
42087,Yes,"","",""
42088,Yes,"","",""
42089,Yes,"","",""
42090,Yes,"","",""
42091,Yes,"","",""
42092,Yes,"","",""
42093,Yes,"","",""
42094,Yes,"","",""
42095,Yes,"","",""
42096,Yes,"","",""
42097,Yes,"","",""
42098,Yes,"","",""
42099,Yes,"","",""
42100,Yes,"","",""
42101,Yes,"","",""
42102,Yes,"","",""
42103,Yes,"","",""
42104,Yes,"","",""
42105,Yes,"","",""
42106,Yes,"","",""
42107,Yes,"","",""
42108,Yes,"","",""
42109,Yes,"","",""
42110,Yes,"","",""
42111,Yes,"","",""
42112,Yes,"","",""
42113,Yes,"","",""
42114,Yes,"","",""
42115,Yes,"","",""
42116,Yes,"","",""
42117,Yes,"","",""
42118,Yes,"","",""
42119,Yes,"","",""
42120,Yes,"","",""
42121,Yes,"","",""
42122,Yes,"","",""
42123,Yes,"","",""
42124,Yes,"","",""
42125,Yes,"","",""
42126,Yes,"","",""
42127,Yes,"","",""
42128,Yes,"","",""
42129,Yes,"","",""
42130,Yes,"","",""
42131,Yes,"","",""
42132,Yes,"","",""
42133,Yes,"","",""
42134,Yes,"","",""
42135,Yes,"","",""
42136,Yes,"","",""
42137,Yes,"","",""
42138,Yes,"","",""
42139,Yes,"","",""
42140,Yes,"","",""
42141,Yes,"","",""
42142,Yes,"","",""
42143,Yes,"","",""
42144,Yes,"","",""
42145,Yes,"","",""
42146,Yes,"","",""
42147,Yes,"","",""
42148,Yes,"","",""
42149,Yes,"","",""
42150,Yes,"","",""
42151,Yes,"","",""
42152,Yes,"","",""
42153,Yes,"","",""
42154,Yes,"","",""
42155,Yes,"","",""
42156,Yes,"","",""
42157,Yes,"","",""
42158,Yes,"","",""
42159,Yes,"","",""
42160,Yes,"","",""
42161,Yes,"","",""
42162,Yes,"","",""
42163,Yes,"","",""
42164,Yes,"","",""
42165,Yes,"","",""
42166,Yes,"","",""
42167,Yes,"","",""
42168,Yes,"","",""
42169,Yes,"","",""
42170,Yes,"","",""
42171,Yes,"","",""
42172,Yes,"","",""
42173,Yes,"","",""
42174,Yes,"","",""
42175,Yes,"","",""
42176,Yes,"","",""
42177,Yes,"","",""
42178,Yes,"","",""
42179,Yes,"","",""
42180,Yes,"","",""
42181,Yes,"","",""
42182,Yes,"","",""
42183,Yes,"","",""
42184,Yes,"","",""
42185,Yes,"","",""
42186,Yes,"","",""
42187,Yes,"","",""
42188,Yes,"","",""
42189,Yes,"","",""
42190,Yes,"","",""
42191,Yes,"","",""
42192,Yes,"","",""
42193,Yes,"","",""
42194,Yes,"","",""
42195,Yes,"","",""
42196,Yes,"","",""
42197,Yes,"","",""
42198,Yes,"","",""
42199,Yes,"","",""
42200,Yes,"","",""
42201,Yes,"","",""
42202,Yes,"","",""
42203,Yes,"","",""
42204,Yes,"","",""
42205,Yes,"","",""
42206,Yes,"","",""
42207,Yes,"","",""
42208,Yes,"","",""
42209,Yes,"","",""
42210,Yes,"","",""
42211,Yes,"","",""
42212,Yes,"","",""
42213,Yes,"","",""
42214,Yes,"","",""
42215,Yes,"","",""
42216,Yes,"","",""
42217,Yes,"","",""
42218,Yes,"","",""
42219,Yes,"","",""
42220,Yes,"","",""
42221,Yes,"","",""
42222,Yes,"","",""
42223,Yes,"","",""
42224,Yes,"","",""
42225,Yes,"","",""
42226,Yes,"","",""
42227,Yes,"","",""
42228,Yes,"","",""
42229,Yes,"","",""
42230,Yes,"","",""
42231,Yes,"","",""
42232,Yes,"","",""
42233,Yes,"","",""
42234,Yes,"","",""
42235,Yes,"","",""
42236,Yes,"","",""
42237,Yes,"","",""
42238,Yes,"","",""
42239,Yes,"","",""
42240,Yes,"","",""
42241,Yes,"","",""
42242,Yes,"","",""
42243,Yes,"","",""
42244,Yes,"","",""
42245,Yes,"","",""
42246,Yes,"","",""
42247,Yes,"","",""
42248,Yes,"","",""
42249,Yes,"","",""
42250,Yes,"","",""
42251,Yes,"","",""
42252,Yes,"","",""
42253,Yes,"","",""
42254,Yes,"","",""
42255,Yes,"","",""
42256,Yes,"","",""
42257,Yes,"","",""
42258,Yes,"","",""
42259,Yes,"","",""
42260,Yes,"","",""
42261,Yes,"","",""
42262,Yes,"","",""
42263,Yes,"","",""
42264,Yes,"","",""
42265,Yes,"","",""
42266,Yes,"","",""
42267,Yes,"","",""
42268,Yes,"","",""
42269,Yes,"","",""
42270,Yes,"","",""
42271,Yes,"","",""
42272,Yes,"","",""
42273,Yes,"","",""
42274,Yes,"","",""
42275,Yes,"","",""
42276,Yes,"","",""
42277,Yes,"","",""
42278,Yes,"","",""
42279,Yes,"","",""
42280,Yes,"","",""
42281,Yes,"","",""
42282,Yes,"","",""
42283,Yes,"","",""
42284,Yes,"","",""
42285,Yes,"","",""
42286,Yes,"","",""
42287,Yes,"","",""
42288,Yes,"","",""
42289,Yes,"","",""
42290,Yes,"","",""
42291,Yes,"","",""
42292,Yes,"","",""
42293,Yes,"","",""
42294,Yes,"","",""
42295,Yes,"","",""
42296,Yes,"","",""
42297,Yes,"","",""
42298,Yes,"","",""
42299,Yes,"","",""
42300,Yes,"","",""
42301,Yes,"","",""
42302,Yes,"","",""
42303,Yes,"","",""
42304,Yes,"","",""
42305,Yes,"","",""
42306,Yes,"","",""
42307,Yes,"","",""
42308,Yes,"","",""
42309,Yes,"","",""
42310,Yes,"","",""
42311,Yes,"","",""
42312,Yes,"","",""
42313,Yes,"","",""
42314,Yes,"","",""
42315,Yes,"","",""
42316,Yes,"","",""
42317,Yes,"","",""
42318,Yes,"","",""
42319,Yes,"","",""
42320,Yes,"","",""
42321,Yes,"","",""
42322,Yes,"","",""
42323,Yes,"","",""
42324,Yes,"","",""
42325,Yes,"","",""
42326,Yes,"","",""
42327,Yes,"","",""
42328,Yes,"","",""
42329,Yes,"","",""
42330,Yes,"","",""
42331,Yes,"","",""
42332,Yes,"","",""
42333,Yes,"","",""
42334,Yes,"","",""
42335,Yes,"","",""
42336,Yes,"","",""
42337,Yes,"","",""
42338,Yes,"","",""
42339,Yes,"","",""
42340,Yes,"","",""
42341,Yes,"","",""
42342,Yes,"","",""
42343,Yes,"","",""
42344,Yes,"","",""
42345,Yes,"","",""
42346,Yes,"","",""
42347,Yes,"","",""
42348,Yes,"","",""
42349,Yes,"","",""
42350,Yes,"","",""
42351,Yes,"","",""
42352,Yes,"","",""
42353,Yes,"","",""
42354,Yes,"","",""
42355,Yes,"","",""
42356,Yes,"","",""
42357,Yes,"","",""
42358,Yes,"","",""
42359,Yes,"","",""
42360,Yes,"","",""
42361,Yes,"","",""
42362,Yes,"","",""
42363,Yes,"","",""
42364,Yes,"","",""
42365,Yes,"","",""
42366,Yes,"","",""
42367,Yes,"","",""
42368,Yes,"","",""
42369,Yes,"","",""
42370,Yes,"","",""
42371,Yes,"","",""
42372,Yes,"","",""
42373,Yes,"","",""
42374,Yes,"","",""
42375,Yes,"","",""
42376,Yes,"","",""
42377,Yes,"","",""
42378,Yes,"","",""
42379,Yes,"","",""
42380,Yes,"","",""
42381,Yes,"","",""
42382,Yes,"","",""
42383,Yes,"","",""
42384,Yes,"","",""
42385,Yes,"","",""
42386,Yes,"","",""
42387,Yes,"","",""
42388,Yes,"","",""
42389,Yes,"","",""
42390,Yes,"","",""
42391,Yes,"","",""
42392,Yes,"","",""
42393,Yes,"","",""
